"R0000100","R0173600","R0214900","R0406300","R0618800","R0898500","R1144700","R1519900","R1890600","R2257700","R2445100","R2870600","R3074300","R3401000"
9873,10,5,5,3,1,5,5,5,5,5,1,3,1
9874,13,5,5,7,7,4,5,1,1,1,1,1,4
9875,11,5,1,1,1,1,1,1,2,1,1,7,7
9876,11,1,1,1,1,1,1,1,1,1,1,1,1
9877,13,5,3,3,3,3,1,1,1,1,1,1,1
9878,11,1,1,1,1,1,1,1,1,-5,1,1,1
9879,10,3,3,3,5,5,5,5,1,1,1,3,7
9880,10,3,5,5,1,3,1,1,1,1,-5,1,1
9881,14,5,3,5,5,3,1,1,-5,-5,-5,-5,1
9882,12,1,1,1,1,1,1,1,1,-5,4,5,5
9883,11,1,1,1,1,1,1,1,1,1,1,1,1
9884,11,1,3,1,1,2,1,1,1,1,1,1,2
9885,14,1,1,4,4,4,4,7,1,7,4,7,1
9886,11,1,1,1,1,1,1,1,1,1,1,1,1
9887,14,1,1,1,1,1,5,1,1,4,1,1,3
9888,11,3,5,7,1,1,3,-5,-5,1,3,1,1
9889,9,1,1,1,1,1,1,1,1,1,1,2,1
9890,11,7,1,1,1,1,1,1,1,5,5,1,1
9891,14,1,5,1,1,1,1,4,4,-5,4,-5,-5
9892,14,5,5,1,4,1,7,1,1,1,1,1,1
9893,10,1,2,1,1,1,1,3,1,1,1,1,1
9894,14,3,1,1,1,1,1,1,2,1,1,1,1
9895,14,1,5,1,1,1,3,3,1,2,4,1,1
9896,14,1,1,2,1,1,1,1,1,1,3,1,1
9897,14,1,5,1,1,1,1,2,1,1,1,1,2
9898,14,5,5,1,1,1,1,2,1,1,1,1,1
9899,14,1,1,1,1,1,1,1,1,1,1,4,5
9900,12,1,5,-5,1,3,1,-5,-5,-5,-5,-5,-5
9901,11,2,1,1,1,1,1,1,1,1,1,1,1
9902,11,1,1,3,3,3,1,1,1,-5,3,1,1
9903,14,5,5,7,5,5,-5,4,1,3,1,-5,-5
9904,11,1,1,1,1,1,1,1,1,1,1,1,1
9905,11,3,8,8,8,8,3,1,1,1,1,1,1
9906,14,5,5,5,5,5,7,1,1,-5,4,4,7
9907,9,7,1,3,7,7,6,7,7,7,6,7,6
9908,9,5,7,3,7,6,7,7,7,7,7,7,7
9909,9,5,7,5,7,6,7,7,3,7,7,7,7
9910,12,7,5,7,5,7,3,4,4,6,7,4,7
9911,11,3,7,7,7,-5,-5,-5,-5,-5,-5,-5,-5
9912,11,1,1,1,1,1,1,1,1,1,1,1,1
9913,14,1,4,4,1,3,1,1,4,7,1,1,1
9914,11,5,5,5,1,3,3,3,1,1,1,1,1
9915,11,1,2,1,1,6,1,1,1,1,1,1,1
9916,14,4,-5,-5,1,3,4,3,1,4,1,1,1
9917,9,1,1,1,1,1,1,1,1,1,1,1,1
9918,11,3,1,1,1,3,1,1,1,1,1,1,-5
9919,11,5,5,1,3,7,3,1,1,1,1,3,-5
9920,13,3,-5,-5,-5,-5,1,2,-5,-5,-5,-5,-5
9921,12,3,5,1,1,3,1,2,1,1,1,1,1
9922,14,1,4,4,4,7,4,4,1,1,4,1,3
9923,14,1,1,4,1,1,1,3,1,1,7,1,3
9924,12,1,-5,-5,-5,-5,3,1,3,-5,-5,-5,-5
9925,14,5,5,5,2,1,1,1,1,1,1,4,4
9926,10,1,1,1,7,1,1,1,1,1,7,7,7
9927,14,1,1,1,1,1,1,1,1,1,1,1,1
9928,10,5,3,1,3,1,1,1,1,1,3,1,1
9929,10,5,3,3,1,1,1,1,1,1,1,1,1
9930,14,5,3,3,-5,1,1,1,1,1,1,4,1
9931,14,1,-5,1,1,-5,-5,-5,-5,-5,-5,-5,-5
9932,12,1,1,3,1,1,4,4,4,4,3,4,4
9933,11,1,1,1,1,1,1,1,1,1,1,1,1
9934,11,5,5,1,5,5,1,5,5,2,1,1,5
9935,14,3,3,1,4,4,7,1,1,1,3,1,1
9936,11,1,1,1,1,1,1,1,1,1,1,1,1
9937,11,1,1,1,1,3,1,1,1,1,1,1,1
9938,14,5,1,1,3,1,1,4,2,4,4,4,4
9939,14,1,1,1,1,1,1,4,1,1,1,1,1
9940,14,1,1,2,3,3,3,1,4,4,1,4,1
9941,14,1,1,1,1,1,4,7,4,-5,-5,1,1
9942,11,3,-5,1,1,3,1,3,1,3,1,1,1
9943,11,1,1,1,3,1,1,1,1,1,1,1,1
9944,14,4,4,7,-5,4,7,1,7,4,4,-5,4
9945,14,4,1,4,4,4,4,-5,4,1,3,1,3
9946,14,4,4,5,4,1,4,1,1,1,1,1,1
9947,11,5,5,5,3,1,1,1,1,1,1,1,1
9948,14,3,3,3,3,1,3,5,1,1,1,3,1
9949,10,3,-5,1,1,5,3,7,7,3,3,7,7
9950,10,1,1,1,1,3,3,3,1,1,3,2,3
9951,13,3,3,1,1,5,5,7,4,1,1,1,1
9952,10,3,3,1,1,1,3,1,1,-5,1,2,1
9953,14,1,5,1,3,5,3,3,3,1,1,1,1
9954,11,1,1,1,1,1,1,1,1,1,-5,1,-5
9955,14,1,1,1,1,1,1,1,1,1,1,1,3
9956,11,1,1,1,3,1,1,1,1,3,-5,3,-5
9957,11,3,5,5,1,1,4,1,1,5,3,3,1
9958,10,3,5,3,3,3,3,3,3,3,1,1,1
9959,13,5,5,5,5,1,3,2,3,1,1,-5,-5
9960,14,1,1,1,4,1,1,1,1,-5,-5,-5,-5
9961,11,1,1,1,1,1,1,2,1,1,1,1,1
9962,11,5,1,7,5,3,5,1,1,1,1,1,1
9963,11,1,1,1,1,2,1,1,1,1,1,1,2
9964,11,5,1,1,1,1,1,1,1,1,1,1,1
9965,14,1,3,1,1,1,3,7,4,4,6,2,-5
9966,14,1,1,1,1,1,1,1,3,1,1,3,4
9967,14,4,4,4,4,4,4,4,4,4,4,1,1
9968,11,1,1,1,1,1,1,1,3,1,1,1,1
9969,11,1,1,1,1,1,1,1,1,1,1,1,6
9970,13,5,5,5,4,1,1,3,3,4,4,4,4
9971,10,5,1,1,3,3,5,3,6,1,3,6,3
9972,14,1,1,3,1,7,4,4,3,4,4,4,4
9973,14,3,5,7,3,7,7,7,1,-5,1,1,3
9974,14,5,3,3,4,7,4,7,3,4,4,4,1
9975,11,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
9976,11,1,1,3,3,7,3,3,1,1,1,1,1
9977,11,5,3,3,5,5,3,6,1,-5,1,1,1
9978,14,1,-5,1,1,1,1,2,1,1,1,1,1
9979,12,5,1,1,1,4,1,7,6,1,1,1,3
9980,14,7,4,4,1,4,4,2,2,1,1,1,1
9981,14,5,5,1,1,3,5,5,1,1,1,1,1
9982,14,5,5,5,3,1,1,5,1,1,1,1,1
9983,11,5,5,3,1,1,1,1,1,1,1,1,1
9984,11,5,3,1,3,7,-5,-5,-5,-5,-5,-5,-5
9985,10,3,1,2,1,7,1,2,7,-5,1,-5,-5
9986,13,5,3,1,4,3,4,4,4,7,4,5,4
9987,14,3,1,1,1,1,1,1,1,1,1,1,1
9988,11,7,7,6,7,1,1,1,1,1,1,3,1
9989,11,1,1,1,1,1,1,1,1,1,1,1,1
9990,11,3,3,7,6,7,7,7,1,7,7,7,7
9991,14,3,1,3,-5,4,1,1,4,4,1,1,1
9992,14,5,3,5,7,5,1,1,1,1,5,4,4
9993,11,1,1,1,1,-5,1,1,1,1,1,1,1
9994,11,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
9995,14,1,1,1,1,1,1,1,5,1,3,1,1
9996,10,1,3,3,1,6,3,1,3,3,1,3,3
9997,13,6,5,3,3,3,4,3,3,3,4,4,4
9998,10,6,6,3,1,1,1,1,1,1,1,1,4
9999,13,5,5,5,5,5,1,1,1,1,1,1,1
10000,13,3,7,1,1,3,4,3,3,5,4,3,4
10001,11,5,5,5,5,1,1,1,3,1,1,2,1
10002,14,5,5,3,1,1,1,1,1,1,1,1,2
10003,11,5,3,1,3,3,3,5,5,1,1,1,1
10004,11,2,5,1,3,3,5,1,1,1,3,5,1
10005,11,1,-5,-5,-5,-5,1,2,1,1,1,1,1
10006,11,1,1,3,1,1,3,3,3,1,1,1,1
10007,14,5,5,1,1,1,1,1,1,1,1,1,1
10008,14,1,1,1,1,1,3,1,1,1,1,1,1
10009,11,3,5,1,7,8,8,8,8,8,8,8,1
10010,13,5,5,3,3,3,1,1,1,1,1,1,1
10011,14,3,1,3,3,5,1,1,1,4,4,4,1
10012,12,1,1,3,1,3,4,4,4,4,3,1,1
10013,9,3,7,7,3,7,7,7,7,3,1,3,3
10014,9,1,7,3,7,8,8,8,3,2,1,1,1
10015,12,1,1,4,-5,-5,-5,-5,-5,1,-5,-5,1
10016,12,4,4,4,4,4,7,1,4,4,1,3,1
10017,12,5,5,3,1,3,3,1,7,1,1,1,1
10018,9,1,6,1,1,1,1,1,3,1,1,1,1
10019,9,7,3,1,1,3,1,1,1,1,7,1,1
10020,9,3,3,1,1,3,3,1,1,1,1,1,1
10021,9,3,5,5,1,1,7,7,3,1,2,1,1
10022,11,3,1,3,1,1,-5,1,2,1,1,1,-5
10023,11,3,-5,1,1,1,1,2,1,1,1,1,1
10024,14,1,7,4,7,1,1,1,1,1,1,1,1
10025,11,3,1,1,1,1,1,7,3,1,1,1,1
10026,14,1,4,4,4,4,4,4,4,4,4,4,4
10027,11,1,-5,-5,1,1,1,1,1,-5,-5,-5,2
10028,11,3,1,7,3,3,7,7,1,1,1,1,1
10029,14,4,4,3,3,3,1,1,1,1,1,1,1
10030,11,1,2,7,3,1,-5,1,-5,-5,1,1,1
10031,11,5,5,1,3,1,1,1,1,1,1,1,1
10032,14,3,3,4,4,4,4,4,4,4,4,4,1
10033,9,1,5,5,3,1,1,7,3,1,1,1,1
10034,14,4,7,7,3,3,-5,3,1,4,-5,-5,-5
10035,11,5,3,1,1,1,1,1,1,1,1,1,1
10036,14,7,4,4,4,4,3,4,1,3,4,4,4
10037,14,5,5,4,4,4,4,1,-5,1,1,1,1
10038,14,1,7,5,1,3,1,1,1,1,1,1,1
10039,12,5,1,1,1,1,1,1,-5,1,-5,1,5
10040,14,1,1,1,1,1,1,1,1,1,1,1,1
10041,14,1,1,1,1,1,1,1,1,-5,-5,-5,-5
10042,14,7,7,3,4,7,3,6,-5,5,-5,3,7
10043,11,3,1,1,1,1,1,1,1,1,1,1,1
10044,12,1,1,1,-5,1,1,1,1,1,7,4,4
10045,12,1,1,1,1,2,1,1,1,3,1,1,1
10046,10,1,-5,3,1,1,1,1,1,3,3,3,1
10047,13,3,1,1,1,1,1,1,1,1,1,1,-5
10048,14,1,1,1,1,7,4,4,4,3,4,4,4
10049,14,1,1,6,3,3,4,4,3,3,3,4,4
10050,11,1,1,5,5,1,1,1,1,1,1,1,1
10051,11,5,5,5,3,2,1,1,1,1,1,1,1
10052,14,1,1,1,4,4,4,7,4,1,1,1,1
10053,11,1,1,5,5,1,1,1,1,1,-5,1,1
10054,14,5,1,5,3,1,3,3,3,1,1,1,1
10055,14,1,1,1,1,1,4,-5,-5,-5,-5,-5,-5
10056,14,1,1,1,1,1,1,1,1,1,1,1,1
10057,11,5,1,1,1,3,1,1,1,1,1,1,1
10058,11,3,5,5,3,3,1,1,1,1,1,1,1
10059,12,1,1,1,4,4,4,4,4,4,1,1,1
10060,14,4,1,4,1,1,1,1,1,1,1,1,1
10061,11,1,1,1,1,1,3,1,1,-5,1,1,3
10062,14,3,4,1,4,4,1,1,5,1,1,4,1
10063,12,1,4,7,4,7,4,3,4,7,2,1,2
10064,12,5,3,1,1,1,1,1,1,3,1,1,1
10065,11,5,5,1,1,1,1,1,1,1,-5,-5,-5
10066,12,3,-5,-5,4,4,4,4,4,4,-5,1,1
10067,11,5,1,1,1,1,1,1,1,1,1,1,1
10068,11,5,5,5,1,1,1,1,1,1,1,1,1
10069,11,5,1,5,8,8,8,8,8,8,8,8,8
10070,11,5,1,1,5,1,8,8,8,8,8,8,8
10071,11,1,1,3,7,1,3,-5,3,1,1,1,1
10072,14,1,1,1,7,2,1,-5,4,4,4,4,4
10073,14,5,5,1,7,1,1,1,1,-5,1,1,4
10074,11,1,1,1,1,3,1,1,1,1,1,1,1
10075,11,3,3,3,3,1,1,1,1,7,3,3,1
10076,11,5,5,5,5,5,7,3,1,3,3,1,1
10077,14,5,1,3,1,1,2,1,1,4,1,1,1
10078,11,5,3,5,5,1,1,1,1,1,1,1,1
10079,14,5,3,5,5,5,5,1,1,1,1,1,1
10080,9,1,1,1,1,1,1,1,2,1,1,1,1
10081,12,4,4,4,4,4,6,7,6,7,7,4,1
10082,10,1,1,1,1,1,3,1,1,1,-5,1,-5
10083,10,5,5,6,1,1,2,1,1,1,1,1,1
10084,10,1,1,1,1,3,1,1,1,1,1,1,3
10085,10,5,1,1,1,1,1,1,1,1,1,1,1
10086,12,5,5,5,1,2,1,4,-5,-5,-5,-5,1
10087,12,1,1,5,5,1,2,1,1,1,1,1,1
10088,12,5,1,5,5,1,4,4,4,1,4,1,1
10089,9,1,8,8,1,1,1,1,1,1,1,1,1
10090,9,1,5,5,5,5,5,1,3,8,8,-5,1
10091,9,1,1,1,1,1,1,1,1,1,1,1,-5
10092,12,4,4,4,3,3,1,1,4,1,3,1,-5
10093,12,1,3,3,4,4,1,4,4,1,1,1,1
10094,9,5,1,1,8,8,8,8,8,8,8,8,8
10095,12,1,3,3,-5,-5,1,1,4,1,1,1,6
10096,12,3,5,5,5,5,1,1,1,5,2,2,2
10097,12,5,1,4,4,4,4,4,4,4,4,4,4
10098,9,7,3,5,1,1,1,-5,1,1,1,1,1
10099,9,1,3,7,1,1,1,1,1,1,1,1,1
10100,9,1,1,2,7,3,7,1,1,2,1,1,1
10101,12,1,4,1,7,3,3,1,1,1,1,4,1
10102,12,3,5,1,3,4,5,1,4,6,1,1,3
10103,12,1,-5,-5,1,1,1,1,-5,-5,-5,-5,-5
10104,12,4,4,4,4,1,3,4,4,7,3,3,3
10105,9,5,7,1,3,3,3,1,1,1,1,1,1
10106,13,3,5,5,5,7,1,1,1,1,1,1,1
10107,9,1,1,3,7,7,3,7,1,1,1,1,1
10108,9,3,7,3,1,1,3,1,1,1,1,1,1
10109,12,3,1,3,1,1,1,1,3,1,1,1,1
10110,9,1,1,1,1,3,1,1,1,1,1,1,3
10111,13,1,1,4,1,1,7,7,4,4,4,4,4
10112,13,2,1,4,4,4,4,1,3,1,1,4,1
10113,13,4,6,3,4,4,7,1,7,1,-5,3,1
10114,10,5,3,3,5,8,8,8,8,8,1,1,1
10115,10,5,7,1,7,8,8,8,3,1,1,1,1
10116,13,1,1,1,1,7,3,3,1,1,2,1,2
10117,12,1,4,4,4,4,4,4,3,3,4,1,1
10118,9,1,1,1,1,1,1,1,1,1,1,1,1
10119,12,4,4,4,4,4,1,4,4,1,4,1,1
10120,9,1,1,1,1,1,1,1,1,1,1,1,1
10121,9,1,1,1,1,1,1,1,1,1,1,1,1
10122,9,1,1,1,3,1,1,1,1,2,1,1,1
10123,11,1,3,1,1,1,1,1,1,1,1,1,1
10124,13,1,1,1,1,4,7,4,1,1,1,1,1
10125,13,5,1,1,1,1,1,1,1,1,1,1,1
10126,10,1,1,1,3,3,1,1,3,1,3,1,1
10127,13,3,7,5,5,5,5,1,5,3,1,1,1
10128,10,5,5,5,3,1,1,1,1,1,1,2,1
10129,13,5,3,1,3,1,1,1,1,1,1,1,1
10130,13,1,3,1,1,1,1,3,3,1,1,1,1
10131,10,3,3,3,8,8,8,8,8,8,8,8,8
10132,13,3,5,3,1,1,1,1,1,1,1,1,1
10133,10,5,5,5,5,3,1,1,1,1,1,1,1
10134,11,1,1,1,1,1,-5,1,1,-5,-5,-5,-5
10135,13,1,1,1,1,1,4,7,4,4,4,4,4
10136,12,4,4,4,3,7,1,1,1,1,1,1,1
10137,10,1,7,5,5,5,7,1,5,1,1,1,1
10138,13,1,1,1,1,1,1,1,1,1,1,1,1
10139,10,1,1,3,1,3,1,1,1,1,1,1,1
10140,12,5,3,3,1,4,4,4,4,4,-5,-5,-5
10141,9,1,1,1,1,1,1,1,1,1,1,1,1
10142,12,5,3,1,3,3,1,1,1,1,1,1,1
10143,9,3,1,1,1,3,1,1,1,1,1,1,1
10144,12,2,1,1,1,1,1,1,1,2,1,1,1
10145,12,3,1,3,1,1,1,1,3,1,3,1,7
10146,9,1,3,1,1,1,1,1,1,1,1,3,3
10147,9,1,1,1,1,1,1,1,1,1,1,1,1
10148,12,1,5,-5,7,4,1,1,1,7,1,2,2
10149,12,1,3,1,3,4,4,4,1,1,4,2,4
10150,12,1,1,1,3,1,4,4,4,7,4,4,4
10151,13,3,4,3,4,7,3,3,1,1,1,1,7
10152,10,1,8,8,8,8,3,1,1,1,1,1,1
10153,13,1,3,5,3,8,8,8,8,8,8,4,4
10154,10,1,5,5,3,8,8,7,5,7,7,7,1
10155,10,5,1,8,8,8,1,1,1,3,1,1,1
10156,13,3,8,-5,-5,8,8,7,1,1,1,1,-5
10157,10,3,2,7,1,3,1,1,1,1,1,1,1
10158,10,1,5,5,5,5,5,1,7,7,1,1,1
10159,13,3,5,1,3,1,3,1,1,1,1,1,1
10160,10,5,1,1,1,1,1,1,3,1,1,1,1
10161,10,1,1,1,1,5,5,1,1,1,1,1,1
10162,13,5,5,5,5,5,5,1,1,1,1,2,1
10163,10,1,3,7,3,3,3,3,1,1,1,1,1
10164,13,1,1,1,1,1,1,1,1,1,1,1,1
10165,10,1,1,1,1,2,1,1,1,3,1,1,1
10166,13,1,1,1,1,1,1,3,1,1,1,1,1
10167,10,1,1,1,1,1,1,1,1,1,1,1,1
10168,13,1,-5,8,8,8,3,4,3,3,2,3,4
10169,10,1,3,3,3,8,8,8,8,1,1,1,1
10170,10,3,3,5,1,1,1,1,1,1,1,1,1
10171,10,3,5,1,3,7,3,1,1,1,1,1,7
10172,10,3,1,1,3,3,3,1,1,1,1,1,1
10173,10,3,1,1,-5,5,1,-5,-5,-5,-5,-5,-5
10174,10,5,3,3,5,5,1,3,3,1,1,1,1
10175,13,7,1,4,4,7,4,4,4,1,7,1,4
10176,14,3,1,1,1,1,1,1,1,1,1,1,1
10177,9,1,1,1,1,1,3,7,1,1,1,1,-5
10178,10,1,1,1,1,1,1,1,1,1,1,1,1
10179,10,5,3,1,1,1,1,1,1,1,1,1,1
10180,10,5,1,3,1,1,1,1,1,-5,6,1,1
10181,13,7,5,3,5,7,4,4,4,7,4,4,4
10182,13,1,1,1,1,1,1,1,1,1,1,1,1
10183,14,3,1,4,1,1,1,7,-5,-5,1,1,1
10184,13,1,3,4,4,4,7,4,4,1,3,1,1
10185,14,1,1,1,7,1,1,1,1,2,-5,1,1
10186,10,5,5,1,1,3,5,1,7,1,1,1,1
10187,10,5,5,5,3,1,3,3,3,-5,1,1,1
10188,13,3,1,1,1,1,1,1,1,4,4,3,4
10189,10,5,5,5,3,1,5,8,8,8,8,8,8
10190,10,1,1,3,3,1,1,1,-5,1,-5,1,1
10191,13,7,5,3,3,3,5,6,4,7,1,4,1
10192,10,3,1,1,1,1,1,3,7,1,1,1,1
10193,13,3,3,2,1,-5,3,1,1,1,-5,-5,-5
10194,10,3,1,3,3,3,3,1,1,1,1,1,1
10195,13,5,5,5,1,1,1,1,1,1,2,1,1
10196,13,3,1,1,5,1,1,2,1,2,1,2,2
10197,10,5,5,1,3,1,1,1,1,1,1,1,1
10198,10,1,1,1,1,1,1,1,1,1,1,1,1
10199,10,1,1,1,1,1,1,1,1,2,1,1,1
10200,10,3,3,3,7,7,3,1,1,1,1,1,1
10201,10,3,5,1,3,3,1,1,1,1,1,1,1
10202,10,5,1,1,1,1,1,1,1,1,1,1,1
10203,13,1,3,3,3,3,1,2,1,1,1,4,4
10204,10,1,1,1,1,3,1,1,1,1,1,3,4
10205,10,3,1,1,-5,3,-5,-5,-5,-5,1,1,1
10206,9,1,3,3,1,8,3,1,3,1,1,1,1
10207,9,1,5,3,1,1,1,1,1,1,1,1,7
10208,9,1,7,1,7,1,-5,1,1,3,1,1,1
10209,9,1,1,1,1,1,1,1,1,1,1,1,1
10210,12,3,1,3,3,1,8,8,8,8,8,8,8
10211,14,1,4,4,4,1,1,1,4,4,4,5,4
10212,12,1,1,4,3,1,1,4,1,1,1,1,1
10213,12,3,4,7,4,7,3,1,4,1,1,1,1
10214,12,1,1,3,1,1,1,1,1,1,1,1,1
10215,12,1,1,3,1,6,4,4,4,7,1,1,1
10216,12,5,5,5,5,1,1,1,1,1,1,1,4
10217,9,1,1,1,1,1,1,1,1,-5,-5,-5,-5
10218,12,5,1,5,1,1,1,1,1,1,1,1,-5
10219,12,1,1,7,1,1,5,5,-5,-5,1,1,1
10220,12,7,3,4,4,4,4,3,3,4,4,3,2
10221,12,1,1,1,1,1,1,1,4,4,4,4,4
10222,12,1,1,1,1,8,8,8,8,8,8,8,8
10223,9,1,-5,1,1,1,2,3,3,1,1,1,-5
10224,9,1,1,1,1,3,1,1,1,1,1,1,1
10225,12,3,3,2,3,3,1,2,1,3,1,1,1
10226,14,5,1,1,1,3,1,1,2,1,4,1,4
10227,12,3,3,3,3,4,4,4,3,3,1,2,1
10228,9,1,3,3,3,3,1,1,3,1,3,-5,1
10229,13,1,1,3,1,1,1,1,1,1,1,1,1
10230,9,1,1,1,1,1,1,1,1,1,1,1,1
10231,12,4,4,4,4,4,4,1,1,4,4,4,3
10232,10,5,3,3,3,1,1,1,1,-5,1,1,1
10233,13,3,5,3,3,3,7,7,1,1,-5,-5,-5
10234,13,5,1,3,4,4,3,1,1,1,1,1,1
10235,10,3,1,3,5,3,1,1,1,1,1,1,1
10236,13,4,4,4,1,4,1,5,1,-5,1,1,1
10237,13,1,1,4,3,5,3,1,1,1,1,1,1
10238,13,5,5,5,3,7,1,5,5,1,1,1,-5
10239,10,3,1,7,-5,3,3,3,1,7,7,5,1
10240,9,1,3,1,1,1,1,1,1,1,1,1,-5
10241,12,4,4,4,4,4,4,5,4,4,1,1,-5
10242,9,3,1,3,7,3,6,7,7,3,3,3,4
10243,12,4,4,4,4,4,4,4,4,5,1,1,1
10244,9,1,1,1,3,1,1,1,1,1,1,1,1
10245,12,3,4,4,4,4,4,4,4,4,4,4,3
10246,12,1,3,1,3,1,4,4,3,1,1,1,1
10247,9,3,3,3,7,3,3,3,7,1,-5,-5,-5
10248,9,7,3,3,3,3,1,1,1,1,1,3,3
10249,9,5,5,5,5,3,5,3,3,1,1,1,1
10250,9,3,7,3,3,1,3,1,1,2,3,1,1
10251,9,3,1,2,1,1,-5,-5,-5,-5,-5,-5,-5
10252,12,3,3,3,1,3,3,4,4,4,4,4,4
10253,11,3,1,1,1,3,1,1,3,1,1,3,1
10254,12,1,1,1,1,1,3,1,4,3,1,3,1
10255,12,4,1,3,1,2,1,1,1,1,1,1,1
10256,9,1,3,1,1,3,1,1,7,1,1,-5,-5
10257,12,3,1,7,7,4,4,3,3,1,1,1,1
10258,9,1,4,3,3,3,3,7,7,3,1,1,3
10259,13,4,4,4,3,4,4,4,3,3,1,1,1
10260,12,5,1,3,4,3,4,3,4,4,1,1,1
10261,12,5,1,2,1,3,1,4,1,1,4,1,1
10262,12,1,-5,3,3,1,1,-5,1,1,-5,1,1
10263,9,5,1,1,5,5,5,7,1,1,1,1,1
10264,9,5,1,1,1,1,1,1,1,1,1,1,1
10265,9,1,1,1,1,1,1,1,1,1,1,1,1
10266,9,1,2,1,-5,1,1,1,1,2,1,1,1
10267,12,5,5,5,1,1,1,1,1,1,1,1,1
10268,12,3,1,-5,1,1,1,-5,-5,1,2,1,-5
10269,12,5,2,3,1,1,7,1,1,1,1,1,4
10270,12,5,1,1,1,1,1,1,1,1,2,1,1
10271,12,5,5,2,1,1,1,1,1,1,1,1,1
10272,12,1,1,1,1,1,1,4,1,1,7,1,1
10273,12,1,1,1,1,1,1,1,1,2,4,3,2
10274,9,1,1,1,1,1,1,1,1,1,1,1,1
10275,9,3,1,1,1,1,1,1,1,1,1,1,1
10276,12,5,1,1,1,1,1,1,1,1,1,2,1
10277,12,5,1,1,1,1,1,1,1,1,1,2,7
10278,9,3,3,1,1,1,3,1,1,1,1,1,2
10279,12,5,1,1,1,2,1,1,1,1,1,1,1
10280,12,1,1,1,3,1,1,1,1,1,1,2,2
10281,12,3,5,1,1,1,4,1,1,4,1,4,1
10282,12,5,3,1,1,1,1,1,1,7,1,2,1
10283,12,1,1,1,1,1,1,2,4,7,4,4,4
10284,9,7,1,1,2,1,1,1,-5,-5,-5,-5,-5
10285,9,3,1,2,1,1,1,1,1,-5,1,1,1
10286,12,4,4,4,4,7,4,4,4,7,4,4,4
10287,12,5,5,7,-5,-5,-5,-5,-5,-5,-5,-5,-5
10288,9,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
10289,9,5,-5,7,-5,-5,-5,3,-5,1,1,1,1
10290,12,3,5,7,1,7,7,6,3,2,6,1,6
10291,12,3,1,1,1,1,3,4,4,4,4,1,4
10292,12,3,1,1,1,4,1,1,1,1,1,1,1
10293,12,1,1,1,1,1,1,1,1,1,1,1,1
10294,9,1,3,7,3,3,7,7,7,1,7,7,4
10295,12,7,1,1,1,7,1,4,4,4,-5,-5,2
10296,12,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5
10297,12,5,7,1,3,1,4,4,1,7,1,4,4
10298,9,5,5,7,3,1,1,1,1,1,1,1,1
10299,12,3,3,3,4,1,1,3,1,1,1,1,1
10300,12,5,7,1,5,5,1,1,1,1,1,1,1
10301,9,3,5,7,3,3,1,3,1,1,1,1,1
10302,12,5,1,4,4,7,4,4,1,1,1,1,1
10303,14,3,3,1,5,4,4,7,4,4,4,4,4
10304,14,7,5,5,5,7,5,5,1,1,1,1,1
10305,11,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5
10306,14,5,5,5,1,1,1,1,-5,1,1,1,1
10307,11,3,5,3,1,5,8,8,8,8,8,8,8
10308,14,5,5,3,5,5,5,5,1,1,2,4,2
10309,14,5,5,5,5,1,1,1,1,1,1,1,1
10310,14,5,1,1,1,2,-5,1,-5,5,1,1,1
10311,11,1,1,1,1,1,1,1,1,1,1,1,1
10312,14,5,5,1,1,1,1,1,1,3,1,1,1
10313,13,7,3,3,5,3,1,3,1,1,6,3,1
10314,14,4,4,1,7,4,3,4,4,-5,-5,7,5
10315,11,1,1,3,1,1,1,1,1,1,1,1,1
10316,10,3,-5,3,1,1,1,1,1,1,1,3,1
10317,13,3,3,4,7,7,7,3,1,-5,2,1,1
10318,10,1,3,1,1,3,1,1,1,6,3,1,7
10319,10,1,1,1,1,1,1,1,1,1,3,1,1
10320,10,3,1,1,1,7,7,1,1,1,7,3,-5
10321,13,5,5,7,5,5,7,4,1,1,1,3,7
10322,9,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
10323,9,1,1,2,1,1,1,2,2,-5,6,1,1
10324,10,5,5,5,5,5,6,4,4,3,3,3,7
10325,10,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
10326,10,1,1,1,1,1,1,1,1,2,1,1,1
10327,10,3,5,5,4,5,4,1,1,1,1,1,1
10328,10,5,5,5,5,5,1,1,1,1,1,1,1
10329,13,5,5,5,5,1,1,1,1,1,1,1,1
10330,10,5,3,1,2,3,4,3,1,1,1,1,3
10331,13,4,1,3,1,1,1,1,1,1,1,2,2
10332,13,5,5,5,4,4,4,4,4,4,3,3,4
10333,10,7,5,3,5,3,3,1,1,1,3,1,1
10334,13,7,4,4,4,4,7,4,4,7,7,7,4
10335,13,5,5,3,1,1,1,1,1,3,1,3,3
10336,13,1,5,1,3,7,1,7,3,1,1,1,1
10337,10,5,5,5,5,5,3,3,1,1,1,1,1
10338,10,1,1,1,1,5,1,1,1,1,1,1,1
10339,10,1,1,1,1,8,8,8,8,1,1,1,1
10340,13,5,4,2,1,3,3,3,1,1,1,1,1
